Post URL,User,Author Name,Likes,Views,Shares,Comments,Comments Data,Caption,HashTags,Music,Date Posted,Date Collected
https://www.tiktok.com/@studnioo/7143225802061057285,studnioo,Ondřej Studnick,3600000,27900000,14100,7672,"['What brand should i do next ?', 'ralph lauren is one of the old money brand i wound buy']",Replying to @Vincent Huynh Ralph Lauren>>> ,#ralph #lauren #ralphlauren #polo #fyp #foryou #foryoupage #fashio #fashion #fashiontiktok #fashioninspo #fashionweek #fashiontok,sweet caroline but dark academia,2022-09-14 18:54:28,2023-11-18 04:16:55.882912
https://www.tiktok.com/@katiecistus/7225087134271655214,katiecistus,katiecistus,3500000,19800000,2227,4400,"['you should wear your hair down', 'I remember when Zendaya was dragged for that outfit']",repost for prom szn :) ,#prom #fashion #artist #repost #zendaya #promdiy #dress ,Dark Paradise - Parov Stelar Remix,2023-04-23 09:18:17,2023-11-18 04:16:58.172747
https://www.tiktok.com/@tamaradai/6922274540835900673,tamaradai,Tamara Dai,3500000,23400000,15300,22800,"['I remained this show when I was younger me and my sisters couldn’t get it in English so we just watched it in Russian 😂', 'WHAT SHOULD I BE NEXT?']",Reply to @vitavino.404 MASHA and The BEAR HERE WE GO!! ,#fyp #style #fashion #outfitideas #outfitinspiration #mashaandthebear,Masha and the Bear - Jem Song,2021-01-27 08:50:41,2023-11-18 04:17:00.368628
https://www.tiktok.com/@emmanuel.uddenberg/6859759154748214534,emmanuel.uddenberg,Emmanuel Uddenberg,3500000,23800000,60300,24600,"['That was so CLEANNNN watched it abt 100 times', 'When I tell you MY JAW DROPPED']",⚰️ attire ,#fyp #foryou #alphets #xyzbca #toronto #fashion #mensfashion #style #fy #streetfashion2020,Kismet,2020-08-11 21:39:05,2023-11-18 04:17:02.701115
https://www.tiktok.com/@jaadiee/7197455788917460229,jaadiee,Jaadiee,3500000,28500000,23500,6991,"['Style them Goat 🐐🍀', 'bro got astro boy shoes']",Unboxing something crazy 👀🅱️ ,#unboxing #streetwear #fashion #mschf @mschf #bigredboot ,Major Distribution,2023-02-07 22:14:29,2023-11-18 04:17:04.603811
https://www.tiktok.com/@varunah444/7224348044404247835,varunah444,nefariousverbarium,3500000,18500000,12700,8544,"[""I don't want it, I NEED IT"", 'if you un focus your eyes it looks like blood']",So vamp I can't even 🩸,#fyp #fypシ #fy #trending #trend #viral #viralvideo #jewelry #vampire #fakeblood #beads #pearls #darkacademia #aesthetic #pinterest #goth #gothgirl #style #ootd #feminineenergy #divinefeminine #darkfeminine #pov #relatable #art #fashion #clothes #pinterest ,som original,2023-04-21 09:30:20,2023-11-18 04:17:06.375132
https://www.tiktok.com/@blakesdailybread/6918504458754231557,blakesdailybread,Blake,3500000,17400000,66600,59000,"['I wanna have your babies and I’m a male with a girlfriend', 'That boy drippy']",,#greenscreen #fyp #fashion,dead man walking,2021-01-17 05:01:01,2023-11-18 04:17:08.467187
https://www.tiktok.com/@baandood/7229406282552315138,baandood,🅱🅰🅽🅳🅰,3500000,35500000,186700,23600,"['""i guess this one\'s for me""', 'he just a baby']",,#memes #tiktokcringe #savagechallenge #weirdpets #quotes #goal #inspirational #ootd #fashion #canttouchthis #junebugchallenge #lifestyle #motivation #workout #5mincraft #dancechallenge #dancelove #tiktokdance #fyp #foryou ,الصوت الأصلي,2023-05-05 00:38:47,2023-11-18 04:17:10.567124
https://www.tiktok.com/@weirdhelga/6800784052887604486,weirdhelga,Official Helga & Honey,3500000,53900000,23400,9061,"['This is the coolest comment i guess lets see hiw it goes😂🤣', ""hey that's me😂😂😂""]",How do you clean your dainties?!? I’m not so great at remembering to wash mine 🤣🤣 ,#AfterMyCoffee #animation #lol #fyp #beauty #fashion,original sound,2020-03-05 23:25:31,2023-11-18 04:17:12.661836
https://www.tiktok.com/@tiktok_fashion_show/7026690473863564545,tiktok_fashion_show,Evgeniy,3500000,26700000,56500,80000,"['fashion', ""y'all just be putting random stuff on ppl atp""]",CENTRAL SAINT MARTINS MA FASHION 2018                                                                         ,#runway #fashion #catwalk,original sound - chillytunees,2021-11-04 17:57:47,2023-11-18 04:17:14.486579
https://www.tiktok.com/@nico1eodeon/7139664554312731950,nico1eodeon,Nicole,3400000,18800000,4050,13800,"[""eeeeee you'd be my favourite teacher"", 'school counselor!! ☺️']",I love this series! What should I do next yall? ,#fashion#fyp ,,2022-09-05 04:34:56,2023-11-18 04:17:16.568695
https://www.tiktok.com/@amy.boiss/6804988374009564422,amy.boiss,Amy Boiss,3400000,15100000,53600,11400,"['Am I the only one who noticed the bills were from the 2000s but apparently the gift was from 1995???', 'Full cap']",Can’t Believe It was $1.99🤯wtf... ,#thriftstore #goodwill #money #jewelry #treasure #viral #trend #fyp #diamonds #ButterGlossPop #fashion #staysafe,You,2020-03-17 07:20:27,2023-11-18 04:17:18.425136
https://www.tiktok.com/@einfachminh/6997018648435035397,einfachminh,einfachminh,3400000,20000000,23000,4737,"['boys??????', 'I just need an iPhone and a good mirror']",4 Poses For Mirror Selfies | Outfit is from @finelliclothing 💫 ,#fyp #foryou #foryoupage #fashion #style #pose,Get Into It (Yuh),2021-08-16 18:55:57,2023-11-18 04:17:20.526262
https://www.tiktok.com/@crescentshay/6989784989311307014,crescentshay,Shay,3400000,18700000,14200,12200,"['Imagine having a magical dress like this for your wedding day!!! And walking out at the end of the night shocking EVERYONE! Ok now I need one for mine', 'So proud of you for taking this challenge on! Always a blessing to watch your work!🖤']","making a fiber optics dress - aka making a dress out of light up fabric! ⚡️(this is part 1, the skirt. part 2 will be the top!) ",#diy #fashion #sewing,t r a n s p a r e n t s o u l,2021-07-28 07:05:40,2023-11-18 04:17:22.356953
https://www.tiktok.com/@kangye1937/6921894142142418177,kangye1937,Walter Clair,3300000,18900000,35200,28900,"[""g-dragon's fashion influence"", 'can i be ur granddaughter swaggy grandpa?🤩🕶🤏']",4ever young ,#outfit #outfitsinspo #ootd#fashion #cool #foryou #man,オリジナル楽曲 - Walter Clair,2021-01-26 08:14:33,2023-11-18 04:17:24.555594
https://www.tiktok.com/@mmivia/6940962742073363713,mmivia,mip,3300000,14400000,93200,69200,"['What poses next? Tell me!👇🏻👇🏻', 'Tag ur best friend/couple 😌👇🏻']",Reply to @_matildalassebro which pose is ur fav? what poses next?✨ ft @saviragunawan 💖 ig:mmivia ,#fyp #poseideas #howtopose #style #fashion #foryou,Pose X Star Wars,2021-03-18 17:30:25,2023-11-18 04:17:26.529757
https://www.tiktok.com/@gunnardeatherage/6832399609604705541,gunnardeatherage,Gunnar Deatherage,3300000,14900000,16000,18800,"['This fabric is from the LA Fashion district! my Machine is an industrial Juki, Nails are by “Born Pretty.” Love Yall✨', 'your voice is so soothing']",Let’s make 2$ fabric into a 60’s retro Party Dress! ,#fyp #fypage #sewing #tiktokdiy #diy #prom #dress #style #fashion #vintage #retro #desert,Champagne and Quail (Remix Version),2020-05-30 04:10:01,2023-11-18 04:17:29.165594
https://www.tiktok.com/@fouad_dz18_/7191906997447478534,fouad_dz18_,gü foüad,3300000,36200000,48700,23500,"['Foreshadowing', 'My heart:']",,#winter #snow #nature #photography #love #christmas #travel #fashion #mountains #instagood #photooftheday #winterwonderland #naturephotography #landscape #cold #ski #picoftheday #instagram #autumn #beautiful #style #art #skiing #summer #sunset #photo #fall #ig #sky #mountain #algeria #algerie #jijel ,snowfall,2023-01-23 23:22:20,2023-11-18 04:17:31.193160
https://www.tiktok.com/@deannagiulietti/6898736240070282502,deannagiulietti,Deanna Giulietti,3300000,12000000,27700,50900,"['The best part is that he probably WOULD love your niece! @hshq we can’t let this go unnoticed!!', 'i do love her, as i love everyone. -H']",Olivia would simply like another song preferably about her and Elsa. ,#harrystyles #onedirection #harry #onedirectionfan #fashion #storytime,original sound,2020-11-24 22:30:24,2023-11-18 04:17:33.452359
https://www.tiktok.com/@herbert_makayla/7141576450964016426,herbert_makayla,Makayla,3300000,18600000,9975,6485,"['Outfit details', 'Nah sis we owe YOU one']",I want it in every color ,#skimsreview #skims #dress #fashion #haul #tryon,awkward sped up sza,2022-09-10 08:14:04,2023-11-18 04:17:35.622381
https://www.tiktok.com/@tamaradai/7012451461950983451,tamaradai,Tamara Dai,3300000,26500000,16900,12200,"['Kapan nih Play with Aveeno Coloursnya😍😍', 'spill jaketnya mba 067']",Reply to @rvn_ar  SQUID GAME HERE WE GO!! ,#fyp #squidgame #squidgamenetflix #greenlightredlight #fyp @netflix #fashiontransition #fashion,Squid Game,2021-09-27 09:03:08,2023-11-18 04:17:37.742695
https://www.tiktok.com/@quirkyfactz/7228492663056600346,quirkyfactz,quirkyfactz,3300000,16000000,16100,18000,"['we need a part 2😂', 'this years met gala was so chaotic 😭']",saved the best till last 😮‍💨😂 ,#fyp #metgala #metgala2023 #rating #redcarpet #celebrities #fashion ,original sound,2023-05-02 13:33:33,2023-11-18 04:17:39.727037
https://www.tiktok.com/@clauquijas/6984945895653608709,clauquijas,Clau Quijas,3300000,21700000,6052,14600,"['what does this have to do with #btsarmy', 'you are so beautiful <33']",,#foryoupage #fypシ #foryou #parati #fypp #viral #tiktokfashion #fashion #fashiontiktok #plussize #obesidad #amorpropio #btsarmy #tca #mexican #fyp,Permission to Dance,2021-07-15 06:07:33,2023-11-18 04:17:41.600462
https://www.tiktok.com/@popfits/7273877177387535634,popfits,Ivy 🐋🥂,3200000,20200000,49900,28800,"['The banana shirt is actually pretty cute if u style it well!', 'I’ll wear it for you']",THE LAST ONEEE 😰😰 at least im donating them soon 🥰 ,#fyp #downtowngirl #summeroutfits #vanillagirl #styletok #cleangirl #uo #itgirl #thatgirl2023 #howtobeitgirl #2022fall #urbanoutfitters #basicaussiegirl #preppy #aussiegirl #phase #iamjustaphase #trackpants #downtownaesthetic #y2k #grunge #fairygrunge #itgirl #itgirloutfits #thatgirlinspo #fashiontrend #microinfluencer #brandymelville #fashion #clothes #outfitinspo #jorts #ootd #elenagilbert #pinterest #rorygilmore #taylorswift #acubi #emmiol #yesstyle #shein #rockstargf #foryoupage #lgbt🏳️‍🌈 #streetwear #coquette #thrift #handm #hm #springoutfits #y2koutfits #relatable #floptok #viral,original sound,2023-09-01 20:48:27,2023-11-18 04:17:44.649815
https://www.tiktok.com/@yousparkle.ph/7148604096205966618,yousparkle.ph,You Sparkle,3200000,25400000,8272,7052,"['that looks so tiring omg😟', 'I thought I was soap']",Here’s a full asmr on our 300 restocked frog rings😌✨ ,#fyp #foryoupage #shopee_ph #rings #handmade #fashion #clayart #polymerclay ,original sound - yousparkle.ph,2022-09-29 06:45:02,2023-11-18 04:17:46.534740
https://www.tiktok.com/@jaadiee/7205620682871377158,jaadiee,Jaadiee,3200000,21400000,9705,13500,"['Man’s can pull off any look', 'Who let bro cook🔥🔥🔥🔥🔥🔥 waiting for the second course🔥🔥']",Replying to @Dgang here you go 🌊💖 ,#Gramps #styling #diorb31 #fashion #streetwear #outfit #dior #grwm ,Watch This (ARIZONATEARS Pluggnb Remix),2023-03-01 22:18:26,2023-11-18 04:17:48.357487
https://www.tiktok.com/@queyoun/7120250424430513454,queyoun,queyoun,3200000,35700000,200400,14600,"['so all I need is money', '💪🏾💪🏾💪🏾']",5 Suits every man must have in his closet! Trust me it will have you ready for any occasion!.Inspo: @LaDarius Campbell Audio:  @Steve Harvey ...,#mensfashion #fashion #steveharvey #fivesuits #5suits #essential #mensstyleinspo,original sound,2022-07-14 20:58:13,2023-11-18 04:17:50.365941
